"id_lake","m_ps_m3","sample_lake","slide_numb","plastic_code","shape","shape_fra_fib","shape_code","color","width_mm","dim_type","polymer","x12","water_system_name","latitude","longitude","treatment_level","m_ps_m3_2000","m_ps_m3_2001","m_ps_m3_2002","m_ps_m3_2003","m_ps_m3_2004","m_ps_m3_2005","m_ps_m3_2006","m_ps_m3_2007","m_ps_m3_2008","m_ps_m3_2009","m_ps_m3_2010","m_ps_m3_2011","m_ps_m3_2012","m_ps_m3_2013","m_ps_m3_2014","m_ps_m3_2015","m_ps_m3_2016","m_ps_m3_2017","m_ps_m3_2018","m_ps_m3_2019","m_ps_m3_2020","m_ps_m3_2021","m_ps_m3_2022","m_ps_m3_2023","m_ps_m3_2024","statefp","placefp","placens","geoid_x","city","namelsad","lsad","classfp","pcicbsa","pcinecta","mtfcc","funcstat","aland","awater","intptlat","intptlon","county_geoid","geoid_y","county","geometry"
1338,1.816745656,"Alqueva_2","338","338_9","Fragment","Fragment",2,"Clear",0.55,"micro",NA,NA,"ut labore et dolore magna aliqua",40.3024,-121.2615,"Tertiary",2.56937571782939,2.62424052344512,1.81367463198913,0.99131828325914,2.16738907724819,1.81287179091335,1.12399459998418,1.97734062066003,1.4214894667068,2.90323406659694,1.34239311561275,3.50241133014563,2.32530722776481,1.73976231848352,3.11395566610583,2.00245338438123,-0.0917662305900737,2.23594881083619,0.38509715390179,2.18332927937974,3.08367845188684,1.56518444902505,-0.11249391617094,2.92199370867716,1.816745656,"06","12930","02408021","0612930","Chester","Chester CDP","57","U1","N","N","G4210","S",18874563,209672,"+40.3016748","-121.2325025","06129","06063","Plumas",c(-121.2615, 40.3024)
1338,1.816745656,"Alqueva_2","338","338_10","Fragment","Fragment",2,"Other",0.85,"micro","polypropylene",NA,"ut labore et dolore magna aliqua",37.1383,-121.4278,"Filtered",2.45062569060124,2.38224097053136,2.7457283387599,0.48490705140641,2.05188460612889,0.964145622651136,0.148780076687097,1.62630885920498,1.73829178347592,2.00097116858751,0.990720188584527,1.59986716049759,1.37469728942649,0.894122046022946,2.45628639797202,1.61696106321196,2.41390619511683,3.52933390891099,2.7448589426758,1.18507977286014,2.80321929412468,1.67603400484777,3.71292706531247,2.06972269050517,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-121.4278, 37.1383)
1338,1.816745656,"Alqueva_2","338","338_11","Fiber","Fiber",1,"Blue",1.04,"meso_small",NA,NA,"sed do eiusmod tempor incididunt",37.1225,-121.4289,"Tertiary",2.33028408613406,2.20592788552581,0.758604075461439,2.3350893585581,1.28055234813305,2.7421233089658,3.578856540099,0.784842040367498,1.41274138290239,2.19583705889381,1.44484914721894,0.590891203368335,1.30537748819362,2.49231999848513,1.33139720871794,1.31246172023163,3.55060037517756,1.96308309888746,1.90589946610389,2.75750691793836,1.62654732961478,3.4674101609572,1.71502786373721,1.91795529618193,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-121.4289, 37.1225)
1338,1.816745656,"Alqueva_2","338","338_12","Fiber","Fiber",1,"Other",0.62,"micro",NA,NA,"Excepteur sint occaecat cupidatat non proident",37.1972,-121.4193,"Disinfected",1.7801915742163,1.58548822052049,3.26049834799941,0.902969181361237,2.13834187543193,1.56581436521869,2.27528403349955,1.82357981308769,1.99229178219219,3.2411135539539,1.18666871073964,2.73704388435373,1.57013588139195,2.01698011752091,1.79120465915833,2.68366270603319,2.87762376007242,4.50035587250546,2.70286817962659,1.5453483089417,1.30234368174064,2.37874889631859,1.21340026651017,1.60722377851314,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-121.4193, 37.1972)
1338,1.816745656,"Alqueva_2","338","338_13","Fiber","Fiber",1,"Blue",0.19,"micro",NA,NA,"ut enim ad minim veniam",38.3801,-120.947,"Tertiary",1.56219189819477,1.73809623022249,3.65948094240755,2.27945290484677,1.4316181839428,2.84581420399164,0.579069668011715,2.11206916378632,1.53773211564224,2.02584019785017,2.69397913371822,1.71827356984364,1.10187172093453,1.95784586646185,1.59708849569108,0.232383979799569,1.0024011296272,2.53884188727916,1.00159797437798,1.95528022248689,1.26931719517709,0.720009985133596,2.50037366922038,2.80699231570143,1.816745656,"06","36672","02410110","0636672","Ione","Ione city","25","C1","N","N","G4110","A",11901656,118011,"+38.3600299","-120.9443428","06366","06005","Amador",c(-120.947, 38.3801)
1338,1.816745656,"Alqueva_2","338","338_14","Fragment","Fragment",2,"White",0.27,"micro",NA,NA,"Excepteur sint occaecat cupidatat non proident",38.6553,-119.6648,"Filtered",1.49563697113641,2.0404031233613,2.38438280710122,1.90076544778494,3.66062230094189,2.40668767156288,1.11118595142104,1.49728324299132,3.32427261024534,0.494489478306115,3.36886164241406,1.27977159844622,2.18693652768109,3.02661599111546,3.15623240925444,0.928339538512662,1.21130422348791,1.93369571871861,1.47529852172223,0.949001044899393,1.52803969626782,0.561259600153405,2.71672467590068,0.611665168458798,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.6648, 38.6553)
1338,1.816745656,"Alqueva_2","338","338_15","Fiber","Fiber",1,"Blue",0.64,"micro",NA,NA,"in voluptate velit esse cillum dolore",38.6782,-121.673,"Filtered",1.21494418755825,1.87916473889249,2.21238653492331,2.48021990048453,1.4341214776712,2.54559522433598,0.915855384998729,2.68151140415993,1.5258848869827,2.23089439653398,1.20408853090062,1.32072428231681,2.73279549792207,0.55100086901528,3.20718135554634,0.472673070122257,2.93052061785105,1.73234235577185,1.50634340854227,0.694354635772756,2.06923737811222,1.79196573864959,1.59810543813458,1.01130772250494,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-121.673, 38.6782)
1338,1.816745656,"Alqueva_2","338","338_16","Fragment","Fragment",2,"Clear",0.26,"micro",NA,NA,"consectetur adipiscing elit",41.7042,-122.4912,"Primary",1.64977140585661,2.67803425227754,1.39206348599619,2.81286840797552,-0.96698916456148,0.514247929098367,1.95289568890667,2.04130878601948,1.44055139606956,3.19274181166976,3.2705504224432,1.72797140018085,2.11838146033121,-0.816715078905367,0.948574435988117,3.08699520274956,0.0393603340948456,2.27576738971243,1.26637633675325,2.01887521855948,2.4056607927385,3.24884585951377,0.430949943363018,-0.0498291946071054,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-122.4912, 41.7042)
1338,1.816745656,"Alqueva_3","322","322_1","Fragment","Fragment",2,"Blue",1.19,"meso_small","polypropylene",NA,"sed do eiusmod tempor incididunt",41.691,-122.4696,"Secondary",0.705173187963144,1.73784646367017,2.27404812433687,0.5641300137125,2.28208812844673,0.334218449386777,1.58954451079759,0.983760555765518,1.73205563375889,1.37298108024609,1.6822258709972,0.355454566216918,2.41613687409372,3.49043641986899,0.585780387310382,2.60628356763363,1.32324810533128,-0.37590669478801,3.73672814385995,0.756911395831955,2.06896201959133,2.45312505783758,0.604359136932093,1.16966062826455,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-122.4696, 41.691)
1338,1.816745656,"Alqueva_3","322","322_2","Fiber","Fiber",1,"Black",2.1,"meso_small",NA,NA,"Lorem ipsum dolor sit amet",41.6885,-122.4834,"Secondary",3.7729247485515,1.77262998417145,1.38709654118713,2.74867211454812,0.712546793324965,1.88817462829096,3.06353668779958,1.50938429129962,1.66793750736973,4.10901189572368,0.407973245670303,1.73384870792383,1.85424066576447,2.11305699939516,3.14756198563509,0.258117925103022,1.63213629031344,2.30777709824879,1.41622707896578,0.797706693125234,1.10970288085853,2.06213347634821,3.00288657184082,2.85200420745485,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-122.4834, 41.6885)
1338,1.816745656,"Alqueva_3","322","322_3","Fiber","Fiber",1,"Black",3.07,"meso_small",NA,NA,"Lorem ipsum dolor sit amet",34.2039,-117.347,"Primary",2.9145123114902,1.40287417332454,2.09290356684133,2.44988859894318,2.57043006798109,1.51543773289673,3.49841553186976,1.27123293418472,2.44767192346991,2.0529502663047,1.2572716980572,3.5437231573732,1.81392560531221,1.95054143196888,1.72920224557406,1.54182008449655,0.340363606087656,0.399193562511093,1.13812981889786,0.607436146256477,1.5673569266932,2.31334667445892,1.06171817610028,2.10927744613063,1.816745656,"06","65000","02411777","0665000","San Bernardino","San Bernardino city","25","C1","Y","N","G4110","A",159326695,1126214,"+34.1415530","-117.2935572","06650","06071","San Bernardino",c(-117.347, 34.2039)
1338,1.816745656,"Alqueva_3","322","322_4","Fragment","Fragment",2,"Black",2.47,"meso_small",NA,NA,"in voluptate velit esse cillum dolore",38.6987,-119.9686,"Filtered",0.832272414593232,1.71192492030306,1.22216255309713,1.56085896028523,0.454436817712807,1.53245795676286,2.64798235355292,0.703331328652146,2.31305490404595,2.0598215488992,2.36316098242495,-0.121466449898158,2.53397706737782,1.67698506584682,0.364362773886463,2.61910970172101,3.21161873822114,0.968205241471638,3.9716821634387,1.77084597040979,0.864561148949998,2.15869517355059,3.35673300415594,1.06036814365435,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-119.9686, 38.6987)
1338,1.816745656,"Alqueva_3","322","322_5","Other","Other",4,"White",1.56,"meso_small","polypropylene",NA,"Excepteur sint occaecat cupidatat non proident",34.0649,-117.0488,"Disinfected",1.47561570693085,1.77406926706437,2.53973994054662,1.81785356656855,1.6043373592824,1.74420573206614,1.81653565888289,0.823583457678701,0.424738232801656,2.21451923582221,1.5171817588054,2.41631990086502,0.796053490728802,2.61015421234052,2.06206297285775,2.73791923523718,2.2124538752544,1.12745419844629,1.46072165031581,1.82727910857873,1.59586957917325,0.14638008932361,2.51039308684413,0.256007956964109,1.816745656,"06","87042","02412326","0687042","Yucaipa","Yucaipa city","25","C1","N","N","G4110","A",73532054,0,"+34.0335234","-117.0426099","06870","06071","San Bernardino",c(-117.0488, 34.0649)
1338,1.816745656,"Alqueva_3","322","322_5","Other","Other",4,"White",1.56,"meso_small","polypropylene",NA,"Excepteur sint occaecat cupidatat non proident",34.0649,-117.0488,"Disinfected",1.47561570693085,1.77406926706437,2.53973994054662,1.81785356656855,1.6043373592824,1.74420573206614,1.81653565888289,0.823583457678701,0.424738232801656,2.21451923582221,1.5171817588054,2.41631990086502,0.796053490728802,2.61015421234052,2.06206297285775,2.73791923523718,2.2124538752544,1.12745419844629,1.46072165031581,1.82727910857873,1.59586957917325,0.14638008932361,2.51039308684413,0.256007956964109,1.816745656,"06","87042","02412326","0687042","Yucaipa","Yucaipa city","25","C1","N","N","G4110","A",73532054,0,"+34.0335234","-117.0426099","06870","06065","Riverside",c(-117.0488, 34.0649)
1338,1.816745656,"Alqueva_3","322","322_6","Other","Other",4,"White",3.21,"meso_small",NA,NA,"ut enim ad minim veniam",37.891,-120.4335,"Disinfected",1.41865238777884,-0.231260992959588,2.45306301380998,2.27175868815352,2.18422775313339,3.26522390851204,2.83385776498875,1.52178477047252,1.2460463852165,2.80421620235618,2.62781635310731,2.12304276661692,3.02843133416456,2.81682836669472,1.05346141083849,3.24550760955042,2.89811645093956,3.41284570830941,0.377169558600932,1.96583209514067,1.84136769842938,0.579294582970605,1.71512506329282,1.54609820210926,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-120.4335, 37.891)
1338,1.816745656,"Alqueva_3","322","322_7","Fiber","Fiber",1,"Black",11.06,"macro",NA,NA,"Excepteur sint occaecat cupidatat non proident",37.7598,-121.674,"Primary",2.532202060446,0.616352091979006,2.94580928728343,2.42548999848225,1.65928195624524,1.42298674414479,1.16768610199202,1.17158296690555,1.44987748987529,0.935500699019177,1.69127343782779,4.16863352928925,1.37882944326776,0.524447259022644,1.13739517203217,1.78106025047881,1.52972426109087,0.42801699933949,1.71744395294506,1.70215206464182,2.09071988046156,1.47647020994253,2.89102198174698,1.30187179635125,1.816745656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c(-121.674, 37.7598)
1338,1.816745656,"Alqueva_3","322","322_8","Fiber","Fiber",1,"Blue",1.75,"meso_small",NA,NA,"sed do eiusmod tempor incididunt",37.9779,-121.809,"Primary",1.76102468888853,1.77074522701797,3.60611276890212,0.304417140535117,0.0963726110807304,1.28379933620979,1.25514822478028,1.96833953510105,2.67844131072316,3.10816675403203,0.0442386903515006,1.33494857282191,1.34442097631097,1.04131059264284,1.97947720807818,2.51225250443795,1.92902940714103,3.70825077008048,1.32432698014436,-0.0195049477265716,1.97534857677172,1.90409208275938,0.62822276644579,2.24380466263785,1.816745656,"06","02252","02409715","0602252","Antioch","Antioch city","25","C1","N","N","G4110","A",76173197,1842711,"+37.9790748","-121.7961950","06022","06067","Sacramento",c(-121.809, 37.9779)
1338,1.816745656,"Alqueva_3","322","322_8","Fiber","Fiber",1,"Blue",1.75,"meso_small",NA,NA,"sed do eiusmod tempor incididunt",37.9779,-121.809,"Primary",1.76102468888853,1.77074522701797,3.60611276890212,0.304417140535117,0.0963726110807304,1.28379933620979,1.25514822478028,1.96833953510105,2.67844131072316,3.10816675403203,0.0442386903515006,1.33494857282191,1.34442097631097,1.04131059264284,1.97947720807818,2.51225250443795,1.92902940714103,3.70825077008048,1.32432698014436,-0.0195049477265716,1.97534857677172,1.90409208275938,0.62822276644579,2.24380466263785,1.816745656,"06","02252","02409715","0602252","Antioch","Antioch city","25","C1","N","N","G4110","A",76173197,1842711,"+37.9790748","-121.7961950","06022","06013","Contra Costa",c(-121.809, 37.9779)
1338,1.816745656,"Alqueva_3","322","322_10","Fragment","Fragment",2,"Clear",1.38,"meso_small","polyethylene",NA,"Excepteur sint occaecat cupidatat non proident",34.1943,-118.2984,"Secondary",2.06177247336085,1.59852850938525,1.25805725753177,3.13862544957638,0.560249908042465,3.28912284657004,1.85730876760371,0.129839418113427,1.81713443733425,3.21324719474357,0.331142441463704,1.41380606575259,1.91979961222021,3.49773957663098,0.503658573082281,1.8776511387944,2.07789237752319,1.38550228344956,0.83362163663134,1.88054111057499,3.13521805579878,2.36745325891025,1.56607183926553,2.84326460131952,1.816745656,"06","08954","02409939","0608954","Burbank","Burbank city","25","C1","Y","N","G4110","A",44947219,94286,"+34.1900793","-118.3264045","06089","06037","Los Angeles",c(-118.2984, 34.1943)
1338,1.816745656,"Alqueva_3","322","322_11","Fiber","Fiber",1,"Black",0.95,"micro",NA,NA,"Lorem ipsum dolor sit amet",34.210837,-118.331609,"Secondary",1.80999497934915,0.762812258841461,2.69854769052627,0.577885159942065,1.07585453877596,2.03527582411505,1.66978909024957,0.615927544128964,2.28175537705129,3.12958522366488,3.50160709165484,1.6205364330241,1.31075873168896,0.838580473649334,2.14633584523891,2.18507415651677,3.15167820698654,3.11053824884823,2.68974426151482,3.02278704034846,2.97493308877041,1.82063081209037,2.89767432496782,3.05954838014879,1.816745656,"06","08954","02409939","0608954","Burbank","Burbank city","25","C1","Y","N","G4110","A",44947219,94286,"+34.1900793","-118.3264045","06089","06037","Los Angeles",c(-118.331609, 34.210837)
1338,1.816745656,"Alqueva_3","322","322_12","Fiber","Fiber",1,"Blue",1.29,"meso_small",NA,NA,"consectetur adipiscing elit",34.1851,-118.275,"Disinfected",1.79720026438309,0.0565435455485701,0.560581061094754,-0.0235152550138762,3.28655925710748,2.05203750956233,1.14293645138116,3.06075882841093,1.76546047293079,2.16682444605949,2.75195508813403,1.73583368240679,1.31019266916291,1.36105873478389,1.08582244676741,1.14621369778553,3.24494335713697,2.15594155283786,1.25261367194414,2.45320942265162,1.61327068038528,2.70407917232469,1.0730205603726,0.932616438190045,1.816745656,"06","30000","02410597","0630000","Glendale","Glendale city","25","C1","Y","N","G4110","A",78818661,337115,"+34.1813929","-118.2458301","06300","06037","Los Angeles",c(-118.275, 34.1851)
1338,1.816745656,"Alqueva_3","323","323_1","Fragment","Fragment",2,"Other",1.99,"meso_small","polyethylene",NA,"quis nostrud exercitation ullamco laboris",34.169,-118.2505,"Primary",3.05800501162832,1.51895251139309,1.42684495866323,2.68787337957392,1.72237436380873,0.678700377715433,2.1670829523281,1.51551300892267,1.44304152727652,-0.429705033113254,2.07613776039833,1.16311350560556,1.2454632506418,2.70985701955407,2.18334476404773,1.60919561879542,1.27941254551921,1.17763219359122,0.645783385209871,1.2387349668876,0.803264923045951,1.69326283066229,0.950310073430026,1.94750491761885,1.816745656,"06","30000","02410597","0630000","Glendale","Glendale city","25","C1","Y","N","G4110","A",78818661,337115,"+34.1813929","-118.2458301","06300","06037","Los Angeles",c(-118.2505, 34.169)
1338,1.816745656,"Alqueva_3","323","323_2","Fragment","Fragment",2,"White",0.69,"micro",NA,NA,"eu fugiat nulla pariatur",34.1539,-118.2128,"Primary",1.63382349649267,2.41923270898364,2.68003712259492,0.485257525388954,2.97493208963363,2.50475817759766,1.27726083748178,2.06622446399724,2.42914318567742,1.83365092605962,1.07195739428034,1.94025558401876,2.13044019448223,1.29433984341077,3.13661762577841,1.94301592131817,2.81849680662979,2.72530975712051,1.37757647253212,1.24945107438429,0.0766557236945991,1.45527151184402,1.23889988287657,3.18612688504438,1.816745656,"06","30000","02410597","0630000","Glendale","Glendale city","25","C1","Y","N","G4110","A",78818661,337115,"+34.1813929","-118.2458301","06300","06037","Los Angeles",c(-118.2128, 34.1539)
1338,1.816745656,"Alqueva_3","323","323_4","Fiber","Fiber",1,"Black",1.12,"meso_small",NA,NA,"Excepteur sint occaecat cupidatat non proident",34.1754,-118.2143,"Secondary",3.19008909295039,3.41944835617698,1.17592487990846,1.63527758270954,1.99583031906327,2.87940149335527,2.8486583712259,2.54983696759894,3.91969730209053,2.38339079575725,2.37806824310022,3.62295985220568,3.13230458040238,3.29760831297135,1.36859934686704,3.59796798997765,2.26500639342448,3.43277152376247,2.79475360564441,2.80664860902384,1.97279934968209,1.94722955469678,3.21356617935313,1.94803110160784,1.816745656,"06","30000","02410597","0630000","Glendale","Glendale city","25","C1","Y","N","G4110","A",78818661,337115,"+34.1813929","-118.2458301","06300","06037","Los Angeles",c(-118.2143, 34.1754)
1338,1.816745656,"Alqueva_3","323","323_5","Fiber","Fiber",1,"Black",1.96,"meso_small",NA,NA,"ut enim ad minim veniam",34.1891,-118.2269,"Secondary",0.452063687351563,1.80114279039444,2.14423970551572,0.632701156753403,1.39407133361608,2.47354050939067,1.52169458253088,1.77119610774093,1.84177437362846,2.55079468186235,0.383917489740778,2.14409559757478,1.33233549118138,1.42056596100386,2.77778705695081,1.78638811889585,2.59214236921403,1.91568223676126,2.31643868202382,0.697941654782451,0.473000052507237,1.04262327554974,3.34557714754759,1.42225337086606,1.816745656,"06","30000","02410597","0630000","Glendale","Glendale city","25","C1","Y","N","G4110","A",78818661,337115,"+34.1813929","-118.2458301","06300","06037","Los Angeles",c(-118.2269, 34.1891)
1338,1.816745656,"Alqueva_3","323","323_6","Fiber","Fiber",1,"Black",1.37,"meso_small",NA,NA,"ut labore et dolore magna aliqua",34.2278,-118.6322,"Secondary",2.35770352014102,3.16928897355353,1.03116799398643,0.232473524818344,2.8427227374653,0.80863795987505,1.51309201968038,2.93358894648493,-1.20337945831539,2.07634489338514,2.74889668115104,2.6337446989199,0.244714111149984,1.27468555591566,1.00866311436318,2.57908043676315,0.578614067224913,1.73328039928462,1.39285033898747,3.40168481796935,3.58418628865454,0.162268578584822,0.886130955073917,0.65378405205959,1.816745656,"06","44000","02410877","0644000","Los Angeles","Los Angeles city","25","C1","Y","N","G4110","A",1214027148,88124562,"+34.0193936","-118.4108248","06440","06111","Ventura",c(-118.6322, 34.2278)
1338,1.816745656,"Alqueva_3","323","323_6","Fiber","Fiber",1,"Black",1.37,"meso_small",NA,NA,"ut labore et dolore magna aliqua",34.2278,-118.6322,"Secondary",2.35770352014102,3.16928897355353,1.03116799398643,0.232473524818344,2.8427227374653,0.80863795987505,1.51309201968038,2.93358894648493,-1.20337945831539,2.07634489338514,2.74889668115104,2.6337446989199,0.244714111149984,1.27468555591566,1.00866311436318,2.57908043676315,0.578614067224913,1.73328039928462,1.39285033898747,3.40168481796935,3.58418628865454,0.162268578584822,0.886130955073917,0.65378405205959,1.816745656,"06","44000","02410877","0644000","Los Angeles","Los Angeles city","25","C1","Y","N","G4110","A",1214027148,88124562,"+34.0193936","-118.4108248","06440","06037","Los Angeles",c(-118.6322, 34.2278)
